titulo,nombre,apellido,edad,nacionalidad
Dr.,Alexis,Lupo,55,Argentina
Prof.,Lucas,Gómez,28,Brasileña
Dr.,Pablo,González,65,Chilena
,Amaro,Viey,19,Chilena
,Francisco,Alzate,49,Brasileña
Lic.,Javier,Rojas,62,Chilena
,Santiago,Aguirre,18,Otra
,Lucas,García,39,Uruguaya
,Sebastian,López,55,Brasileña
,Esteban,Soto,22,Otra
,Alexis,Flores,34,Brasileña
,Joaquin,Rodríguez,20,Otra
,Juan,Cardona,59,Chilena
,Rodrigo,Martínez,53,Argentina
,Diego,Gutierrez,22,Uruguaya
,Amaro,García,22,Chilena
,Maximiliano,Gómez,20,
,Fidel,Marchet,34,Argentina
,Diego,Marchet,36,Chilena
,Jose,Martínez,30,Uruguaya
,Nicolas,Castro,54,Chilena
,Francisco,Matas,33,Otra
,Rodrigo,Sanchez,54,Chilena
,Francisco,Rodríguez,47,Chilena
,Juan,Rodríguez,19,
,Francisco,Alsina,20,Brasileña
,Lucas,Gómez,57,Brasileña
,Cristian,Casullo,25,Otra
,Lucas,Montoya,30,Brasileña
,Maximiliano,González,19,Argentina
,Carlos,Sacado,31,Argentina
,Javier,Rodríguez,23,Brasileña
,Eric,Montoya,55,Chilena
,Thomas,Centenera,39,Uruguaya
,Julián,Gómez,61,Uruguaya
,Daniel,Díaz,44,Chilena
,Cristobal,Casullo,24,Uruguaya
Dr.,Tomas,Flores,59,Uruguaya
,Damian,López,27,Argentina
,David,García,43,Argentina
,Esteban,Lupo,43,
Lic.,David,Guevara,21,Argentina
,Cristobal,Hernández,36,Argentina
Lic.,Alonso,Sánchez,30,Brasileña
Ing.,Cristobal,Aristizabal,50,Argentina
,Amaro,Hernández,34,Chilena
,Julián,Gómez,55,Otra
Ing.,Gaspar,Martínez,51,Chilena
,Carlos,Mango,44,Argentina
,Emilio,González,40,Chilena
,Bastian,Licastro,18,Brasileña
,Agustin,Gonzalez,37,Brasileña
,Tomas,Pérez,33,Otra
Ing.,Rodolfo,Martínez,50,Uruguaya
Dr.,Martín,Marchet,19,Argentina
,Vicente,Londoño,25,Argentina
Lic.,Maximiliano,Rodríguez,64,Argentina
,Thomas,Gómez,36,Otra
,Diego,Sacado,56,Argentina
,Jonás,Sanchez,46,Chilena
,Damian,Sánchez,33,Argentina
,Andrés,González,58,Otra
,Rodrigo,Sacado,60,Argentina
,Ernesto,Licastro,63,
,Pablo,Silva,55,Uruguaya
,Luis,Castañeda,62,Uruguaya
,Cristobal,Martínez,45,Uruguaya
,Federico,Martínez,42,Uruguaya
,Alonso,Marchet,20,Chilena
,Juan,Matas,25,Uruguaya
,Luis,Fabricci,36,Uruguaya
,Cristian,Amenabar,52,Brasileña
,Luciano,García,39,Brasileña
Prof.,Juan,Rodríguez,52,Argentina
,Pablo,Silva,57,Argentina
,Maximiliano,Aguirre,20,Brasileña
Lic.,Alonso,Sacado,25,Argentina
,Emilio,Sánchez,24,Argentina
,Jose,Pérez,52,Chilena
,Cristian,Alzate,39,Chilena
,Bruno,García,33,Brasileña
,Rodolfo,Castañeda,50,
,Bastian,Amenabar,49,
Lic.,Jose,Matas,64,Argentina
,Vicente,Soto,55,Uruguaya
,Bruno,Mactas,55,Argentina
,Gustavo,González,31,Uruguaya
,Maximiliano,Sepúlveda,64,Brasileña
,Eric,Amenabar,44,
,Camilo,González,32,Chilena
,Victor,Castro,18,Chilena
,Felipe,Muñoz,40,Chilena
,Abel,Casullo,56,Otra
,Jose,González,32,Brasileña
Ing.,Emilio,Aguirre,33,Brasileña
,Maximiliano,Alzate,38,Argentina
,Gaspar,Castro,50,Argentina
,Gabriel,Rojas,51,Argentina
,Alexander,Rivadavia,37,Otra
,Juan,Sacado,50,Argentina
Dr.,Leandro,Riglos,60,Brasileña
,Rodrigo,Fanon,29,Uruguaya
,Jonás,Sánchez,38,Chilena
,Julio,Lupo,55,Uruguaya
,Fernando,Díaz,57,Argentina
,Lucas,Flores,63,
,Thomas,Castro,35,Uruguaya
Lic.,Juan,González,65,Brasileña
,Daniel,Orondo,30,Uruguaya
,Cristobal,Contreras,49,Brasileña
,Gustavo,Antonello,35,Chilena
,Alexis,Fernández,61,Uruguaya
,Nicolas,Sacado,51,Brasileña
Lic.,Fidel,Martínez,41,Argentina
,Cristian,Gómez,54,Brasileña
,Néstor,López,49,Brasileña
Lic.,Leandro,Sepúlveda,61,Chilena
Lic.,Pablo,González,20,Chilena
,Franco,González,58,Chilena
,Julián,Díaz,22,Brasileña
,Alexander,Mactas,65,Brasileña
,Agustin,Martínez,50,Chilena
,Thomas,Muñoz,30,
Dr.,Alexis,Antonello,19,Brasileña
,Andrés,Lupo,41,Brasileña
,Abel,Alzate,46,Chilena
,Thomas,Orondo,47,Argentina
,Eric,González,35,Brasileña
,Benjamin,Fanon,58,Uruguaya
Lic.,Jorge,Licastro,51,Argentina
,Mateo,Rodríguez,19,Uruguaya
,Camilo,Casullo,18,Brasileña
Lic.,Rodolfo,Díaz,50,Uruguaya
,Martin,González,39,Uruguaya
Lic.,Juan,Rodríguez,55,Uruguaya
,Carlos,Rodríguez,30,Uruguaya
,Santiago,Gómez,41,Brasileña
,Vicente,Contreras,18,Argentina
Lic.,Vicente,Alsina,20,Chilena
,Leandro,Rodríguez,53,Argentina
,Jorge,Flores,55,Chilena
,Cristian,Sepúlveda,40,Argentina
,Sebastian,González,33,Chilena
,David,Martínez,60,Chilena
,Alexis,García,40,Uruguaya
Lic.,Cristobal,Fernández,46,Uruguaya
,Matias,Viey,47,
,Alexander,Matas,42,Argentina
,Matias,Soto,22,Argentina
,Alonso,Londoño,27,Argentina
Dr.,Esteban,Sepúlveda,21,Uruguaya
,Joaquin,Marchet,49,Uruguaya
Lic.,Renato,Lupo,35,Brasileña
,Felipe,Flores,64,Otra
Dr.,Luis,Aristizabal,33,Otra
,Jonás,Fernández,61,Brasileña
,Gustavo,Hernández,42,Brasileña
Ing.,Lucas,Viey,46,Uruguaya
,Matias,Fernández,45,Uruguaya
,Benjamin,González,43,Argentina
,Vicente,Martínez,31,Chilena
,Matias,Orondo,58,Brasileña
,Bastian,Perez,36,Uruguaya
Ing.,Andrés,Viey,64,Uruguaya
,Jose,Flores,19,Argentina
Lic.,Camilo,Sacado,31,Brasileña
,Carlos,Sepúlveda,25,Chilena
,Juan,Lupo,20,Chilena
,Matias,Pérez,50,Otra
,Diego,Amenabar,62,Chilena
,Gaspar,Aristizabal,26,Otra
Ing.,Renato,Soto,19,Uruguaya
,Rodrigo,García,60,Uruguaya
,Thomas,Fabricci,32,Chilena
,Julian,González,25,Argentina
,Andrés,Montoya,43,Uruguaya
,David,García,39,Chilena
Prof.,Maximiliano,Rivadavia,56,Chilena
,Cristian,Martínez,47,Uruguaya
,Camilo,Centenera,48,Uruguaya
,Ernesto,Perez,35,Brasileña
,Tomas,Guevara,21,Brasileña
,Lucas,Gómez,60,Chilena
,Eric,Flores,62,Argentina
,Felipe,Gutierrez,40,Argentina
,Victor,Gómez,41,Uruguaya
,Diego,Sacado,60,Chilena
,Juan,Pérez,64,Uruguaya
,Luis,López,34,Brasileña
Ing.,Maximiliano,Martínez,55,Argentina
,Agustin,García,42,Brasileña
,Angel,Gómez,24,
,Fernando,González,22,Argentina
,Luis,Gonzalez,57,Argentina
Lic.,Mateo,Centenera,58,Argentina
,Jose,Rivadavia,20,Chilena
,Matias,Gonzalez,30,Otra
Dr.,Néstor,Rodríguez,47,Argentina
,Jose,Gómez,39,Brasileña
,Franco,Aguirre,38,Chilena
,Rodolfo,González,41,Chilena
,Maximo,Martínez,59,Argentina
,Nicolas,Mango,18,Uruguaya
,Esteban,Rodríguez,64,Argentina
Dr.,Gabriel,Martínez,23,Chilena
,Maximiliano,Martínez,57,Uruguaya
Ing.,Vicente,Gómez,33,Uruguaya
,Bastian,Mango,18,Otra
,Victor,Centenera,26,Uruguaya
Lic.,Maximiliano,Rodríguez,27,Brasileña
Ing.,Benjamin,Rivadavia,57,Chilena
,David,Mendoza,20,Uruguaya
,Renato,González,42,Argentina
,Jonás,Riglos,30,Brasileña
,Juan,Ramirez,19,Chilena
,Pablo,Contreras,62,Chilena
,Alexander,Rodríguez,27,Brasileña
Lic.,Maximiliano,Antonello,51,Chilena
Lic.,Carlos,Orondo,49,Argentina
,Martín,Pérez,44,Argentina
,Jose,Rodríguez,30,Uruguaya
,Martín,Gómez,40,Chilena
,Javier,Perez,43,Otra
,Juan,Lupo,35,Otra
Lic.,Alonso,Martínez,30,
,Martin,Centenera,65,
,Carlos,Sánchez,22,
,Martín,Sánchez,42,Otra
,Jonás,García,32,Otra
,Emilio,González,45,Uruguaya
,Ernesto,Sepúlveda,38,Otra
,Sebastian,Martínez,45,Uruguaya
,Francisco,Rodríguez,49,Chilena
,Julián,Muñoz,26,Brasileña
,Matias,Fernández,22,Brasileña
,Fidel,González,25,Argentina
,Bruno,García,26,
,Esteban,Martínez,63,Argentina
Prof.,Ignacio,Aristizabal,24,Brasileña
,Esteban,Gutierrez,53,Argentina
,Javier,Centenera,28,Brasileña
Lic.,Alonso,Matas,21,
,Pablo,Sánchez,41,Chilena
Lic.,Benjamin,Antonello,62,
Lic.,Joaquin,Matas,42,
,Amaro,Gómez,58,Argentina
,Renato,Perez,34,Chilena
Dr.,Julio,García,65,Argentina
,Santiago,Martínez,64,Uruguaya
,Juan,López,56,Argentina
Prof.,Jonás,Fertuchelli,53,Uruguaya
,Martin,Rivadavia,53,Otra
,Angel,Rodríguez,30,Uruguaya
Lic.,Vicente,Fernández,62,Chilena
,Francisco,Fernández,31,Otra
,Gustavo,Rojas,42,Otra
,Nicolas,Licastro,44,Uruguaya
,Renato,Gómez,51,
Ing.,Jonás,Pérez,50,Uruguaya
,Jose,García,64,Uruguaya
Ing.,Bruno,Perez,38,Argentina
,Juan,Londoño,39,
,Carlos,Fertuchelli,65,Argentina
,Maximo,Licastro,37,Chilena
,Alonso,Díaz,43,Brasileña
Ing.,Lucas,González,29,Argentina
,Federico,Aristizabal,63,Uruguaya
,Leandro,González,59,Chilena
,Juan,Alsina,35,Argentina
,Franco,Viey,52,Chilena
,Martín,Rojas,31,Otra
,Maximo,Londoño,25,
,Carlos,Alsina,45,Uruguaya
,Julián,Rivadavia,62,Chilena
,Gustavo,Martínez,24,Argentina
,Maximo,Martínez,60,Chilena
,Fernando,Díaz,40,Uruguaya
Dr.,Fernando,Pérez,65,Brasileña
,Julio,Gómez,19,Argentina
Dr.,Julio,González,41,
,Alexander,Rodríguez,56,Uruguaya
,Jonás,Martínez,21,Brasileña
,Fidel,Díaz,50,
,Julián,Castañeda,47,Chilena
,Rodrigo,Sepúlveda,22,Argentina
,Néstor,Rojas,41,Otra
,Franco,Cardona,18,
,Jorge,Gómez,18,Brasileña
,Eric,López,47,Argentina
,Maximo,González,47,Otra
,Matias,Hernández,47,Uruguaya
,Jorge,Martínez,20,Brasileña
Lic.,Javier,Martínez,52,
,Jose,Amenabar,47,Uruguaya
Lic.,Jose,Hernández,24,Uruguaya
,Abel,Hernández,21,
Ing.,Néstor,Rojas,59,Uruguaya
,Angel,Rodríguez,39,
,Matias,González,48,Uruguaya
Lic.,Martin,Gonzalez,28,Brasileña
Ing.,Gustavo,López,23,Brasileña
,Lucas,Castro,50,Chilena
,Fidel,Matas,31,Brasileña
,Fernando,Contreras,44,Argentina
,Maximiliano,Rodríguez,53,Otra
,Amaro,Castro,27,Uruguaya
,Jose,Gómez,51,Brasileña
,Matias,Martínez,36,Brasileña
,Néstor,Fanon,44,
,Julian,López,50,Otra
,Julio,Sánchez,64,Brasileña
,Jose,López,56,Chilena
,Luciano,Hernández,30,Brasileña
Ing.,Carlos,Rojas,31,
Ing.,Jose,López,45,Brasileña
,Martin,González,65,Uruguaya
,Juan,Martínez,63,Chilena
,Cristian,Ramirez,31,Otra
Prof.,Sebastian,García,64,Brasileña
Prof.,Ignacio,Lupo,31,Brasileña
,Amaro,Martínez,27,Uruguaya
,Emilio,Alzate,48,Uruguaya
,Eric,Aguirre,35,Brasileña
Ing.,Angel,Marchet,37,Brasileña
,Carlos,Fabricci,49,Brasileña
,Vicente,López,32,Brasileña
,Julian,Viey,49,Chilena
Ing.,Andrés,García,45,Argentina
,Mateo,Gonzalez,51,Uruguaya
Prof.,Amaro,Martínez,64,Brasileña
,Julian,Sánchez,58,Otra
,Ignacio,Londoño,21,Argentina
,Pablo,Martínez,36,Otra
,Pablo,González,48,Brasileña
Lic.,Carlos,Sepúlveda,24,Chilena
,Matias,Pérez,40,Uruguaya
,Juan,Aristizabal,60,Brasileña
,Mateo,Matas,54,Brasileña
,Maximo,López,60,Chilena
,Federico,Orondo,18,
,Martín,Gómez,54,Uruguaya
,Benjamin,Muñoz,30,Chilena
,Angel,Cardona,34,Argentina
,Sebastian,Sánchez,57,Argentina
,Esteban,Rojas,19,
,Agustin,Sacado,56,Otra
,Leandro,Aguirre,25,Argentina
,Martin,González,42,Argentina
,David,Contreras,59,Chilena
Lic.,Carlos,Fernández,35,Chilena
,Santiago,Alzate,60,Argentina
,Angel,Montoya,34,Chilena
,Fidel,Centenera,46,Otra
,Sebastian,López,51,Chilena
Lic.,Maximiliano,Martínez,58,Chilena
Lic.,Julio,Hernández,53,Argentina
,Rodolfo,Fabricci,41,Brasileña
,Angel,Gutierrez,27,
Prof.,Ignacio,López,22,Brasileña
,Thomas,Matas,54,Argentina
Ing.,Gabriel,Sepúlveda,47,Chilena
,Lucas,García,62,Uruguaya
,Damian,Riglos,64,Uruguaya
,Esteban,Castro,45,Otra
,Emilio,Nicastro,33,Chilena
Lic.,Emilio,Sepúlveda,47,Brasileña
,Rodrigo,Fabricci,35,Brasileña
,Amaro,Soto,64,Chilena
,Victor,Amenabar,40,Uruguaya
,Luciano,Mango,48,Brasileña
,Jose,Martínez,42,Chilena
,Jose,Viey,24,Chilena
,Thomas,Castro,57,Uruguaya
,Tomas,Licastro,23,Argentina
,Diego,Sanchez,63,
,Bruno,Martínez,38,Brasileña
,Rodolfo,Martín,36,Brasileña
,Abel,Sánchez,37,
Dr.,Angel,Castro,25,Brasileña
,Luciano,Martínez,65,Argentina
,Carlos,Orondo,25,Uruguaya
,Luciano,Antonello,40,Uruguaya
,Julian,Sánchez,22,Argentina
,Luciano,López,41,Brasileña
,Sebastian,Silva,51,
,Lucas,Fabricci,40,Chilena
,Carlos,Riglos,50,Brasileña
,Esteban,Montoya,22,Chilena
,Ernesto,Mendoza,61,Argentina
,Pablo,Hernández,23,Argentina
,Alonso,Gómez,64,Argentina
,Vicente,Casullo,25,Uruguaya
Lic.,Jorge,Rodríguez,59,Brasileña
,Lucas,Sánchez,30,Argentina
Lic.,Gustavo,Casullo,26,Uruguaya
,Juan,Rodríguez,32,Chilena
,Daniel,Martínez,35,Brasileña
,Damian,Fanon,49,Argentina
Dr.,Emilio,Ramirez,64,Brasileña
,Juan,Gómez,21,Chilena
,Carlos,López,18,
,Eric,Martínez,62,Argentina
,Eric,Alzate,40,Chilena
,Jorge,Perez,19,Uruguaya
,Fernando,Alzate,19,Uruguaya
,Agustin,Castro,37,Argentina
,Emilio,Marchet,39,Chilena
,Julian,Sánchez,51,
Dr.,Jorge,Sánchez,47,Otra
,Alexander,Alzate,21,Argentina
,Maximo,Soto,59,Uruguaya
,Alexis,Licastro,37,
,Pablo,Alzate,59,Uruguaya
,Andrés,Casullo,53,Uruguaya
,Camilo,Viey,48,Otra
,Esteban,Marchet,55,Argentina
,Franco,Mendoza,49,Argentina
,Renato,Gutierrez,46,Chilena
,Martín,Gonzalez,35,Brasileña
,Jose,Licastro,24,
,Felipe,Gómez,18,Brasileña
,Joaquin,Martínez,54,Otra
,Rodrigo,Riglos,32,Brasileña
,Ernesto,González,55,Argentina
,Rodolfo,Centenera,25,Uruguaya
,Esteban,Riglos,53,
,Alexis,Alsina,22,Argentina
,Jonás,Pérez,47,Otra
,Franco,Viey,57,Argentina
,Javier,Muñoz,25,Argentina
,Abel,Marchet,28,Brasileña
,Mateo,Castro,24,Uruguaya
,Thomas,Gutierrez,65,Brasileña
,Luciano,Riglos,62,Brasileña
,Néstor,Gutierrez,45,Argentina
Lic.,Sebastian,Centenera,33,Brasileña
,Jonás,Hernández,45,Uruguaya
,Eric,Antonello,43,Uruguaya
,Carlos,Fernández,28,Uruguaya
,Juan,García,46,Brasileña
,Tomas,Sánchez,64,Brasileña
Dr.,Renato,Fertuchelli,57,Chilena
,Felipe,González,36,
,Victor,Castañeda,42,Brasileña
,Sebastian,López,22,Brasileña
,Franco,López,24,Uruguaya
,Gustavo,Amenabar,43,Brasileña
Lic.,Emilio,Orondo,45,Brasileña
,Rodolfo,García,22,Uruguaya
,Juan,Casullo,59,Argentina
,Gaspar,Sanchez,40,Argentina
,Luciano,Nicastro,34,Otra
,David,Sacado,55,Argentina
,Daniel,Martínez,29,Chilena
,Carlos,Díaz,19,Argentina
,Federico,Rodríguez,33,Chilena
,Javier,González,56,Brasileña
,Jose,Pérez,28,Chilena
,Diego,Castro,52,
,Rodrigo,Rivadavia,30,Uruguaya
,Carlos,Mango,30,Uruguaya
,Pablo,Sánchez,63,Otra
,Maximiliano,Sánchez,21,Uruguaya
,Jose,Aguirre,19,Otra
,Julio,Ramirez,19,Chilena
,Maximiliano,Orondo,32,Otra
,Juan,Díaz,47,Uruguaya
Lic.,Eric,Rodríguez,61,Argentina
,Rodrigo,Antonello,51,Brasileña
,Andrés,Ramirez,55,Uruguaya
,Jose,Alsina,21,Chilena
,Angel,González,49,Uruguaya
Dr.,Mateo,Orondo,22,Argentina
,Maximo,Amenabar,20,Chilena
,Fidel,Martín,60,Argentina
,Eric,Riglos,30,Argentina
,Matias,Gómez,19,Argentina
,Pablo,Matas,41,Uruguaya
,Sebastian,Sacado,20,Chilena
,Ernesto,Amenabar,18,Brasileña
,Joaquin,Rojas,61,Otra
,Leandro,Gómez,35,Uruguaya
,Emilio,Castro,35,Otra
,Andrés,Sánchez,61,Uruguaya
Ing.,Matias,López,39,
,Tomas,Rivadavia,22,Argentina
,Agustin,Fertuchelli,33,Chilena
,Damian,Pérez,58,
,Emilio,Pérez,38,Brasileña
,Alexander,Fernández,36,Otra
,Ernesto,García,64,Brasileña
,Andrés,Sepúlveda,41,Brasileña
Prof.,Cristian,Alzate,63,Argentina
,Amaro,Montoya,19,Argentina
Ing.,Benjamin,Gómez,18,Otra
Dr.,Agustin,Martínez,37,Otra
,Amaro,Cardona,38,Brasileña
,Lucas,González,49,Argentina
,Cristian,Londoño,56,Brasileña
,Emilio,González,59,Otra
Prof.,Alonso,López,55,Otra
,Diego,Flores,53,Chilena
,Joaquin,Marchet,26,Uruguaya
Lic.,Fernando,Díaz,42,Uruguaya
,Franco,Rodríguez,58,Brasileña
,Luis,Matas,54,
,Bruno,Sánchez,48,Brasileña
,Fernando,Sánchez,27,Brasileña
,Pablo,Licastro,46,Uruguaya
Dr.,Alexander,Mango,65,Argentina
,Jose,Pérez,64,Brasileña
,Juan,Fabricci,27,Argentina
,Juan,Fanon,64,Chilena
,Tomas,Casullo,27,Uruguaya
Lic.,Tomas,Amenabar,43,Chilena
,Jorge,Montoya,61,Brasileña
,Jonás,Rodríguez,51,Chilena
,Carlos,Aristizabal,32,Argentina
,Victor,López,38,Uruguaya
,Gustavo,García,45,
,Renato,Guevara,59,Brasileña
,Matias,Fertuchelli,57,Argentina
,Angel,Martínez,47,Chilena
,Mateo,López,24,Argentina
,Esteban,Riglos,49,Brasileña
,Leandro,Rodríguez,34,Argentina
,Pablo,Londoño,53,Uruguaya
Dr.,Leandro,Silva,51,Brasileña
,Jorge,Fanon,63,Argentina
,David,Rodríguez,35,Argentina
Lic.,Sebastian,Perez,35,Chilena
,Juan,Rodríguez,60,Brasileña
,Sebastian,Gutierrez,47,Argentina
,Tomas,Sánchez,45,Argentina
Lic.,Jonás,Gómez,20,Argentina
,Luis,Lupo,46,Chilena
,Jorge,García,37,Uruguaya
,Ernesto,Rodríguez,52,Otra
,Maximiliano,Marchet,41,Argentina
,Carlos,Rivadavia,52,Chilena
,Felipe,Sánchez,58,Brasileña
,Jorge,Rojas,51,Otra
,Bruno,Antonello,31,Uruguaya
,Renato,Castro,46,Brasileña
Lic.,Javier,Sepúlveda,35,Chilena
,Damian,Sacado,19,Uruguaya
,Fernando,Mactas,45,Argentina
,Franco,González,65,Uruguaya
Ing.,Matias,Guevara,58,Brasileña
,Gaspar,Riglos,61,Argentina
,Jonás,Mendoza,55,Uruguaya
,Maximo,Castro,47,Argentina
Ing.,Jonás,García,25,Otra
,Victor,García,23,Otra
,Jorge,Nicastro,29,Chilena
,Julian,García,25,Chilena
Lic.,Cristobal,Orondo,40,Uruguaya
,Leandro,Martínez,28,Argentina
,Jorge,Fanon,65,Brasileña
Dr.,Gabriel,Matas,61,Brasileña
Prof.,Gaspar,Contreras,33,Argentina
,Ernesto,Martín,42,Uruguaya
,Javier,Nicastro,35,Argentina
,Alonso,Nicastro,18,Uruguaya
,Abel,Pérez,30,Chilena
,Maximiliano,González,45,Uruguaya
,Maximo,Soto,39,Argentina
,Carlos,López,27,Otra
,Javier,Silva,38,Brasileña
,Julián,Gómez,33,Otra
,Andrés,Castro,23,Uruguaya
,Pablo,Castro,52,Otra
,Luciano,Sánchez,32,Otra
,Jorge,Sánchez,42,Argentina
,Martin,Riglos,40,
,Angel,Pérez,19,Otra
,Tomas,Antonello,34,Argentina
,Juan,Guevara,37,Uruguaya
,Jonás,Castro,54,Argentina
,Fernando,Sepúlveda,25,Chilena
Ing.,Bastian,Martínez,37,Argentina
,Julio,Sánchez,33,Uruguaya
,Esteban,Aristizabal,32,Uruguaya
,Santiago,Nicastro,53,Brasileña
,Rodrigo,Castañeda,33,Brasileña
,Nicolas,Rodríguez,18,Brasileña
,Martín,Flores,58,Uruguaya
,Lucas,García,26,Chilena
,Martín,Gómez,19,Chilena
,Jorge,López,25,Brasileña
,Angel,Sepúlveda,22,Uruguaya
,Bruno,Marchet,44,Otra
,Felipe,Flores,54,Otra
Lic.,Fernando,Contreras,38,Chilena
,Eric,González,36,Otra
,Alonso,Sacado,39,Brasileña
,Renato,López,18,Chilena
,Leandro,Gómez,19,Otra
Ing.,Rodolfo,Cardona,54,Brasileña
Prof.,Luis,González,61,Brasileña
Prof.,Julio,Pérez,61,Chilena
,Maximo,Alzate,27,Brasileña
,Luciano,Pérez,52,Brasileña
,Vicente,Amenabar,50,Argentina
,Julián,Mactas,44,Brasileña
,Diego,Sepúlveda,27,Argentina
,Franco,Castro,46,Uruguaya
,Jonás,Mactas,24,Chilena
,Martín,Mactas,25,Argentina
,Andrés,Alsina,20,Chilena
,Joaquin,Perez,46,Chilena
Lic.,Daniel,Gómez,27,Argentina
,Vicente,Rodríguez,40,
Lic.,Diego,Matas,57,Uruguaya
,Gustavo,Rivadavia,59,Argentina
,Fernando,Fertuchelli,48,Otra
,Carlos,Casullo,64,
,Angel,Pérez,41,Brasileña
,Julián,Alsina,33,Chilena
,Juan,Fernández,34,
,Amaro,Alsina,34,Brasileña
,Pablo,González,19,Chilena
,Fidel,Flores,35,Otra
,Luis,Centenera,46,Uruguaya
,Cristobal,Fertuchelli,32,Chilena
,Alexander,Hernández,19,Uruguaya
,Jose,Sanchez,54,Brasileña
,Angel,Martín,35,Brasileña
,Lucas,Aristizabal,24,Uruguaya
,Juan,González,19,Otra
,Leandro,Silva,21,Brasileña
,Federico,Licastro,39,Brasileña
,Agustin,Sánchez,57,Brasileña
,Lucas,López,36,Chilena
,Cristobal,Pérez,41,Brasileña
,Renato,Rodríguez,45,Brasileña
,Cristobal,Alsina,37,Argentina
,Bastian,Mendoza,28,Uruguaya
,Camilo,Silva,49,Brasileña
Dr.,Maximiliano,Lupo,38,Brasileña
,Santiago,Rodríguez,30,Argentina
,Gaspar,Rodríguez,38,Argentina
Dr.,Alonso,Sánchez,38,Argentina
,Eric,Sacado,28,
,Gustavo,García,49,Chilena
,Leandro,Gómez,44,Otra
,Ignacio,Londoño,27,Chilena
,Matias,Rodríguez,37,Chilena
,Maximiliano,Fernández,60,Otra
,Gustavo,Díaz,65,Argentina
Ing.,Lucas,Mendoza,31,Argentina
,Leandro,Nicastro,56,Otra
,Daniel,Soto,21,Brasileña
Ing.,Luis,Sacado,51,Chilena
,Diego,González,55,Argentina
Lic.,Carlos,Marchet,52,Brasileña
,Diego,Fabricci,63,Brasileña
,Matias,Aristizabal,32,Otra
,Javier,López,39,Brasileña
,Tomas,Castro,34,Otra
,Julio,López,58,Chilena
Lic.,Ignacio,Antonello,28,Otra
,Agustin,Antonello,45,Brasileña
,Rodrigo,Mactas,40,Otra
Lic.,Leandro,Licastro,25,Chilena
,Bastian,Pérez,61,Brasileña
,Nicolas,Soto,53,Otra
,Amaro,Martínez,24,Uruguaya
,Maximiliano,Flores,19,Brasileña
Lic.,Andrés,Pérez,60,Argentina
,Andrés,Rodríguez,19,Chilena
,Jonás,García,33,Uruguaya
,Gustavo,Fernández,57,Uruguaya
,Andrés,Fernández,35,Uruguaya
,Matias,Castro,43,Argentina
,Nicolas,Matas,29,Otra
,Javier,Cardona,47,Uruguaya
Ing.,Jose,López,59,Otra
Lic.,Martin,Licastro,27,Brasileña
,Rodolfo,Matas,38,Uruguaya
,Benjamin,Fanon,53,Otra
,Julio,García,26,Argentina
,Sebastian,Muñoz,34,Brasileña
,Néstor,Sanchez,46,Brasileña
,Felipe,Gómez,25,Brasileña
,Maximiliano,Gómez,33,
,Tomas,Gutierrez,65,Otra
Ing.,Jonás,Sánchez,65,Brasileña
,Luis,Fertuchelli,51,Chilena
Dr.,Jose,Antonello,56,Uruguaya
Dr.,Alonso,Rodríguez,41,Brasileña
,Alexis,Díaz,56,Otra
,Jose,Viey,56,Brasileña
,Tomas,García,26,Argentina
,Fidel,García,25,Brasileña
,Benjamin,Rodríguez,65,Otra
,Amaro,Cardona,31,Uruguaya
,Amaro,Muñoz,31,Brasileña
Ing.,Victor,Hernández,48,Argentina
,Ignacio,Gonzalez,48,Brasileña
,Cristian,Guevara,21,Uruguaya
,Santiago,García,25,Argentina
,Emilio,Martínez,65,Uruguaya
Lic.,David,Mendoza,45,Uruguaya
,Franco,Rodríguez,37,Argentina
,Luciano,González,55,Uruguaya
,Cristobal,Alsina,37,Chilena
,Pablo,Orondo,19,Chilena
,Rodrigo,Aguirre,47,Chilena
,Andrés,González,35,Brasileña
,Martín,Sepúlveda,61,Argentina
Dr.,Damian,González,26,Brasileña
Dr.,Mateo,Fanon,62,Chilena
,Felipe,Londoño,38,Chilena
Dr.,Sebastian,Marchet,37,Chilena
,Rodrigo,Londoño,27,Uruguaya
,Camilo,Fertuchelli,23,Brasileña
,Jonás,Castañeda,24,Argentina
,Mateo,Marchet,18,Otra
,Angel,Pérez,63,Otra
,Gustavo,Silva,34,Uruguaya
Dr.,Alonso,Centenera,39,Uruguaya
,Rodrigo,Rojas,61,Uruguaya
,Jose,Fanon,53,Brasileña
,Federico,Londoño,65,Argentina
,Matias,Rodríguez,42,Otra
,David,Castañeda,55,Uruguaya
,Ignacio,Lupo,56,Brasileña
,Rodolfo,López,22,Argentina
Ing.,Francisco,Flores,28,Chilena
Dr.,Maximiliano,López,41,Otra
,Jorge,Perez,57,Argentina
,Alexander,Rodríguez,31,Brasileña
Ing.,Diego,Pérez,23,Chilena
,Jorge,Mendoza,49,Uruguaya
,Alexander,Perez,22,Argentina
,Nicolas,Castro,49,Brasileña
,Martín,Fabricci,46,Argentina
,Matias,López,23,Chilena
Ing.,Lucas,Sepúlveda,56,Argentina
,Sebastian,Gómez,38,Chilena
,Jorge,Nicastro,26,Chilena
,Bastian,Mango,44,Chilena
,Gabriel,Rivadavia,46,Brasileña
Lic.,Benjamin,Nicastro,45,Uruguaya
,Andrés,Contreras,46,
